"","names","x","Ind.SNP","PC","Trait"
"8083","max",0.69360677865315,"F116","PC1~2","HD_50. "
"8084","range",0.090054519028489,"F116","PC1~2","HD_50. "
"8085","sum",64.5625144893483,"F116","PC1~2","HD_50. "
"8086","median",0.64477011085272,"F116","PC1~2","HD_50. "
"8087","mean",0.645625144893483,"F116","PC1~2","HD_50. "
"8088","SE.mean",0.00160803022005667,"F116","PC1~2","HD_50. "
"8089","CI.mean.0.95",0.00319068082129968,"F116","PC1~2","HD_50. "
"8090","var",0.000258576118861549,"F116","PC1~2","HD_50. "
"8091","std.dev",0.0160803022005667,"F116","PC1~2","HD_50. "
"8092","coef.var",0.0249065612263594,"F116","PC1~2","HD_50. "
"8093","nbr.val",100,"F116","PC1~2","HM_1 "
"8094","nbr.null",0,"F116","PC1~2","HM_1 "
"8095","nbr.na",0,"F116","PC1~2","HM_1 "
"8096","min",0.57285826668175,"F116","PC1~2","HM_1 "
"8097","max",0.658667677179167,"F116","PC1~2","HM_1 "
"8098","range",0.085809410497417,"F116","PC1~2","HM_1 "
"8099","sum",61.5076043802629,"F116","PC1~2","HM_1 "
"8100","median",0.615491306664242,"F116","PC1~2","HM_1 "
"8101","mean",0.615076043802629,"F116","PC1~2","HM_1 "
"8102","SE.mean",0.00174348593831178,"F116","PC1~2","HM_1 "
"8103","CI.mean.0.95",0.00345945435365078,"F116","PC1~2","HM_1 "
"8104","var",0.000303974321709091,"F116","PC1~2","HM_1 "
"8105","std.dev",0.0174348593831178,"F116","PC1~2","HM_1 "
"8106","coef.var",0.028345859928683,"F116","PC1~2","HM_1 "
"8107","nbr.val",100,"F116","PC1~2","HM_50 "
"8108","nbr.null",0,"F116","PC1~2","HM_50 "
"8109","nbr.na",0,"F116","PC1~2","HM_50 "
"8110","min",0.563858097844327,"F116","PC1~2","HM_50 "
"8111","max",0.657621070735519,"F116","PC1~2","HM_50 "
"8112","range",0.093762972891192,"F116","PC1~2","HM_50 "
"8113","sum",61.6987370372783,"F116","PC1~2","HM_50 "
"8114","median",0.617880299865828,"F116","PC1~2","HM_50 "
"8115","mean",0.616987370372783,"F116","PC1~2","HM_50 "
"8116","SE.mean",0.0020214818397863,"F116","PC1~2","HM_50 "
"8117","CI.mean.0.95",0.00401105853382808,"F116","PC1~2","HM_50 "
"8118","var",0.000408638882858581,"F116","PC1~2","HM_50 "
"8119","std.dev",0.020214818397863,"F116","PC1~2","HM_50 "
"8120","coef.var",0.0327637474745216,"F116","PC1~2","HM_50 "
"8121","nbr.val",100,"F116","PC1~2","HW_1 "
"8122","nbr.null",0,"F116","PC1~2","HW_1 "
"8123","nbr.na",0,"F116","PC1~2","HW_1 "
"8124","min",0.569225144666246,"F116","PC1~2","HW_1 "
"8125","max",0.660181136640632,"F116","PC1~2","HW_1 "
"8126","range",0.0909559919743861,"F116","PC1~2","HW_1 "
"8127","sum",61.8659628722116,"F116","PC1~2","HW_1 "
"8128","median",0.620174004992869,"F116","PC1~2","HW_1 "
"8129","mean",0.618659628722116,"F116","PC1~2","HW_1 "
"8130","SE.mean",0.00202880582005591,"F116","PC1~2","HW_1 "
"8131","CI.mean.0.95",0.00402559089963211,"F116","PC1~2","HW_1 "
"8132","var",0.000411605305549272,"F116","PC1~2","HW_1 "
"8133","std.dev",0.0202880582005591,"F116","PC1~2","HW_1 "
"8134","coef.var",0.0327935705817195,"F116","PC1~2","HW_1 "
"8135","nbr.val",100,"F116","PC1~2","HW_50 "
"8136","nbr.null",0,"F116","PC1~2","HW_50 "
"8137","nbr.na",0,"F116","PC1~2","HW_50 "
"8138","min",0.586552314585742,"F116","PC1~2","HW_50 "
"8139","max",0.691847568717675,"F116","PC1~2","HW_50 "
"8140","range",0.105295254131933,"F116","PC1~2","HW_50 "
"8141","sum",64.1831831118043,"F116","PC1~2","HW_50 "
"8142","median",0.64087523859964,"F116","PC1~2","HW_50 "
"8143","mean",0.641831831118043,"F116","PC1~2","HW_50 "
"8144","SE.mean",0.00184082193754141,"F116","PC1~2","HW_50 "
"8145","CI.mean.0.95",0.00365259009332182,"F116","PC1~2","HW_50 "
"8146","var",0.000338862540573372,"F116","PC1~2","HW_50 "
"8147","std.dev",0.0184082193754141,"F116","PC1~2","HW_50 "
"8148","coef.var",0.0286807516905913,"F116","PC1~2","HW_50 "
"8149","nbr.val",100,"F116","PC1~2","TFN. "
"8150","nbr.null",0,"F116","PC1~2","TFN. "
"8151","nbr.na",0,"F116","PC1~2","TFN. "
"8152","min",-0.253842490319273,"F116","PC1~2","TFN. "
"8153","max",0.0274600493105298,"F116","PC1~2","TFN. "
"8154","range",0.281302539629803,"F116","PC1~2","TFN. "
"8155","sum",-11.296141353561,"F116","PC1~2","TFN. "
"8156","median",-0.110172189383491,"F116","PC1~2","TFN. "
"8157","mean",-0.11296141353561,"F116","PC1~2","TFN. "
"8158","SE.mean",0.00690118925368636,"F116","PC1~2","TFN. "
"8159","CI.mean.0.95",0.0136934567032705,"F116","PC1~2","TFN. "
"8160","var",0.00476264131151961,"F116","PC1~2","TFN. "
"8161","std.dev",0.0690118925368636,"F116","PC1~2","TFN. "
"8162","coef.var",-0.610933330035821,"F116","PC1~2","TFN. "
"8163","nbr.val",100,"F116","PC1~2","fprinGW "
"8164","nbr.null",0,"F116","PC1~2","fprinGW "
"8165","nbr.na",0,"F116","PC1~2","fprinGW "
"8166","min",0.604650346444887,"F116","PC1~2","fprinGW "
"8167","max",0.689171324681068,"F116","PC1~2","fprinGW "
"8168","range",0.084520978236181,"F116","PC1~2","fprinGW "
"8169","sum",64.8833606424199,"F116","PC1~2","fprinGW "
"8170","median",0.649496474111405,"F116","PC1~2","fprinGW "
"8171","mean",0.648833606424199,"F116","PC1~2","fprinGW "
"8172","SE.mean",0.00184543814391747,"F116","PC1~2","fprinGW "
"8173","CI.mean.0.95",0.00366174964826523,"F116","PC1~2","fprinGW "
"8174","var",0.000340564194302557,"F116","PC1~2","fprinGW "
"8175","std.dev",0.0184543814391747,"F116","PC1~2","fprinGW "
"8176","coef.var",0.0284423945622655,"F116","PC1~2","fprinGW "
"8177","nbr.val",100,"F116","PC1~2","fprinM "
"8178","nbr.null",0,"F116","PC1~2","fprinM "
"8179","nbr.na",0,"F116","PC1~2","fprinM "
"8180","min",0.576671514779645,"F116","PC1~2","fprinM "
"8181","max",0.653514215329908,"F116","PC1~2","fprinM "
"8182","range",0.0768427005502631,"F116","PC1~2","fprinM "
"8183","sum",62.0281194219573,"F116","PC1~2","fprinM "
"8184","median",0.620701379220016,"F116","PC1~2","fprinM "
"8185","mean",0.620281194219573,"F116","PC1~2","fprinM "
"8186","SE.mean",0.00170000083270842,"F116","PC1~2","fprinM "
"8187","CI.mean.0.95",0.00337317046997107,"F116","PC1~2","fprinM "
"8188","var",0.000289000283120932,"F116","PC1~2","fprinM "
"8189","std.dev",0.0170000083270842,"F116","PC1~2","fprinM "
"8190","coef.var",0.0274069381524186,"F116","PC1~2","fprinM "
"8191","nbr.val",100,"F116","PC1~2","fprinW "
"8192","nbr.null",0,"F116","PC1~2","fprinW "
"8193","nbr.na",0,"F116","PC1~2","fprinW "
"8194","min",0.594455618070909,"F116","PC1~2","fprinW "
"8195","max",0.695680745898401,"F116","PC1~2","fprinW "
"8196","range",0.101225127827492,"F116","PC1~2","fprinW "
"8197","sum",65.1571592935247,"F116","PC1~2","fprinW "
"8198","median",0.651986296039192,"F116","PC1~2","fprinW "
"8199","mean",0.651571592935247,"F116","PC1~2","fprinW "
"8200","SE.mean",0.00188613014791918,"F116","PC1~2","fprinW "
"8201","CI.mean.0.95",0.00374249141239944,"F116","PC1~2","fprinW "
"8202","var",0.000355748693488963,"F116","PC1~2","fprinW "
"8203","std.dev",0.0188613014791918,"F116","PC1~2","fprinW "
"8204","coef.var",0.0289473968535431,"F116","PC1~2","fprinW "
"8205","nbr.val",100,"F116","PC1~2","fprind "
"8206","nbr.null",0,"F116","PC1~2","fprind "
"8207","nbr.na",0,"F116","PC1~2","fprind "
"8208","min",0.603115739117727,"F116","PC1~2","fprind "
"8209","max",0.692928888785612,"F116","PC1~2","fprind "
"8210","range",0.089813149667885,"F116","PC1~2","fprind "
"8211","sum",64.6171620904429,"F116","PC1~2","fprind "
"8212","median",0.645082987649115,"F116","PC1~2","fprind "
"8213","mean",0.646171620904429,"F116","PC1~2","fprind "
"8214","SE.mean",0.00168715692452741,"F116","PC1~2","fprind "
"8215","CI.mean.0.95",0.00334768536963369,"F116","PC1~2","fprind "
"8216","var",0.000284649848798078,"F116","PC1~2","fprind "
"8217","std.dev",0.0168715692452741,"F116","PC1~2","fprind "
"8218","coef.var",0.0261100436779619,"F116","PC1~2","fprind "
"8219","nbr.val",100,"F116","PC1~3","FD_1 "
"8220","nbr.null",0,"F116","PC1~3","FD_1 "
"8221","nbr.na",0,"F116","PC1~3","FD_1 "
"8222","min",0.561439928943029,"F116","PC1~3","FD_1 "
"8223","max",0.673053386145338,"F116","PC1~3","FD_1 "
"8224","range",0.111613457202309,"F116","PC1~3","FD_1 "
"8225","sum",62.2330406349075,"F116","PC1~3","FD_1 "
"8226","median",0.62378501660182,"F116","PC1~3","FD_1 "
"8227","mean",0.622330406349075,"F116","PC1~3","FD_1 "
"8228","SE.mean",0.00190683239777199,"F116","PC1~3","FD_1 "
"8229","CI.mean.0.95",0.00378356916749336,"F116","PC1~3","FD_1 "
"8230","var",0.000363600979319289,"F116","PC1~3","FD_1 "
"8231","std.dev",0.0190683239777199,"F116","PC1~3","FD_1 "
"8232","coef.var",0.0306401933493576,"F116","PC1~3","FD_1 "
"8233","nbr.val",100,"F116","PC1~3","FD_50. "
"8234","nbr.null",0,"F116","PC1~3","FD_50. "
"8235","nbr.na",0,"F116","PC1~3","FD_50. "
"8236","min",0.60746880651923,"F116","PC1~3","FD_50. "
"8237","max",0.687011228984048,"F116","PC1~3","FD_50. "
"8238","range",0.079542422464818,"F116","PC1~3","FD_50. "
"8239","sum",64.8416740853479,"F116","PC1~3","FD_50. "
"8240","median",0.648916058621343,"F116","PC1~3","FD_50. "
"8241","mean",0.648416740853479,"F116","PC1~3","FD_50. "
"8242","SE.mean",0.00175035458500471,"F116","PC1~3","FD_50. "
"8243","CI.mean.0.95",0.00347308323885335,"F116","PC1~3","FD_50. "
"8244","var",0.0003063741173247,"F116","PC1~3","FD_50. "
"8245","std.dev",0.0175035458500471,"F116","PC1~3","FD_50. "
"8246","coef.var",0.0269942843039617,"F116","PC1~3","FD_50. "
"8247","nbr.val",100,"F116","PC1~3","FM_1 "
"8248","nbr.null",0,"F116","PC1~3","FM_1 "
"8249","nbr.na",0,"F116","PC1~3","FM_1 "
"8250","min",0.563001004905573,"F116","PC1~3","FM_1 "
"8251","max",0.673069940514907,"F116","PC1~3","FM_1 "
"8252","range",0.110068935609334,"F116","PC1~3","FM_1 "
"8253","sum",61.8886949390286,"F116","PC1~3","FM_1 "
"8254","median",0.620706189735192,"F116","PC1~3","FM_1 "
"8255","mean",0.618886949390286,"F116","PC1~3","FM_1 "
"8256","SE.mean",0.00221942860425359,"F116","PC1~3","FM_1 "
"8257","CI.mean.0.95",0.00440382785939575,"F116","PC1~3","FM_1 "
"8258","var",0.000492586332937902,"F116","PC1~3","FM_1 "
"8259","std.dev",0.0221942860425359,"F116","PC1~3","FM_1 "
"8260","coef.var",0.0358616158644179,"F116","PC1~3","FM_1 "
"8261","nbr.val",100,"F116","PC1~3","FM_50 "
"8262","nbr.null",0,"F116","PC1~3","FM_50 "
"8263","nbr.na",0,"F116","PC1~3","FM_50 "
"8264","min",0.581349796598682,"F116","PC1~3","FM_50 "
"8265","max",0.686562265480555,"F116","PC1~3","FM_50 "
"8266","range",0.105212468881873,"F116","PC1~3","FM_50 "
"8267","sum",62.8464339161257,"F116","PC1~3","FM_50 "
"8268","median",0.626935974317874,"F116","PC1~3","FM_50 "
"8269","mean",0.628464339161257,"F116","PC1~3","FM_50 "
"8270","SE.mean",0.00196779659122446,"F116","PC1~3","FM_50 "
"8271","CI.mean.0.95",0.00390453535358154,"F116","PC1~3","FM_50 "
"8272","var",0.000387222342443461,"F116","PC1~3","FM_50 "
"8273","std.dev",0.0196779659122446,"F116","PC1~3","FM_50 "
"8274","coef.var",0.0313111893325668,"F116","PC1~3","FM_50 "
"8275","nbr.val",100,"F116","PC1~3","FNMain "
"8276","nbr.null",0,"F116","PC1~3","FNMain "
"8277","nbr.na",0,"F116","PC1~3","FNMain "
"8278","min",-0.367720672413446,"F116","PC1~3","FNMain "
"8279","max",-0.032943916671476,"F116","PC1~3","FNMain "
"8280","range",0.33477675574197,"F116","PC1~3","FNMain "
"8281","sum",-21.6345546233095,"F116","PC1~3","FNMain "
"8282","median",-0.216787869835317,"F116","PC1~3","FNMain "
"8283","mean",-0.216345546233095,"F116","PC1~3","FNMain "
"8284","SE.mean",0.00660014262844182,"F116","PC1~3","FNMain "
"8285","CI.mean.0.95",0.0130961148862424,"F116","PC1~3","FNMain "
"8286","var",0.00435618827157748,"F116","PC1~3","FNMain "
"8287","std.dev",0.0660014262844182,"F116","PC1~3","FNMain "
"8288","coef.var",-0.305074116077744,"F116","PC1~3","FNMain "
"8289","nbr.val",100,"F116","PC1~3","FNsmall "
"8290","nbr.null",0,"F116","PC1~3","FNsmall "
"8291","nbr.na",0,"F116","PC1~3","FNsmall "
"8292","min",-0.399708885051446,"F116","PC1~3","FNsmall "
"8293","max",-0.00741773193058613,"F116","PC1~3","FNsmall "
"8294","range",0.39229115312086,"F116","PC1~3","FNsmall "
"8295","sum",-15.3987390461369,"F116","PC1~3","FNsmall "
"8296","median",-0.155347352766111,"F116","PC1~3","FNsmall "
"8297","mean",-0.153987390461369,"F116","PC1~3","FNsmall "
"8298","SE.mean",0.00734790289683449,"F116","PC1~3","FNsmall "
"8299","CI.mean.0.95",0.0145798334865099,"F116","PC1~3","FNsmall "
"8300","var",0.00539916769813087,"F116","PC1~3","FNsmall "
"8301","std.dev",0.0734790289683449,"F116","PC1~3","FNsmall "
"8302","coef.var",-0.477175622940234,"F116","PC1~3","FNsmall "
"8303","nbr.val",100,"F116","PC1~3","FW_1 "
"8304","nbr.null",0,"F116","PC1~3","FW_1 "
"8305","nbr.na",0,"F116","PC1~3","FW_1 "
"8306","min",0.563855102604851,"F116","PC1~3","FW_1 "
"8307","max",0.674994650337391,"F116","PC1~3","FW_1 "
"8308","range",0.11113954773254,"F116","PC1~3","FW_1 "
"8309","sum",62.2696164493629,"F116","PC1~3","FW_1 "
"8310","median",0.624504242261266,"F116","PC1~3","FW_1 "
"8311","mean",0.622696164493629,"F116","PC1~3","FW_1 "
"8312","SE.mean",0.00201952807632059,"F116","PC1~3","FW_1 "
"8313","CI.mean.0.95",0.00400718184324002,"F116","PC1~3","FW_1 "
"8314","var",0.000407849365104714,"F116","PC1~3","FW_1 "
"8315","std.dev",0.0201952807632059,"F116","PC1~3","FW_1 "
"8316","coef.var",0.0324319980027957,"F116","PC1~3","FW_1 "
"8317","nbr.val",100,"F116","PC1~3","FW_50 "
"8318","nbr.null",0,"F116","PC1~3","FW_50 "
"8319","nbr.na",0,"F116","PC1~3","FW_50 "
"8320","min",0.608415364405474,"F116","PC1~3","FW_50 "
"8321","max",0.700262260131157,"F116","PC1~3","FW_50 "
"8322","range",0.0918468957256831,"F116","PC1~3","FW_50 "
"8323","sum",65.5506563270114,"F116","PC1~3","FW_50 "
"8324","median",0.657495187220675,"F116","PC1~3","FW_50 "
"8325","mean",0.655506563270114,"F116","PC1~3","FW_50 "
"8326","SE.mean",0.00158306457471303,"F116","PC1~3","FW_50 "
"8327","CI.mean.0.95",0.00314114356460154,"F116","PC1~3","FW_50 "
"8328","var",0.000250609344771135,"F116","PC1~3","FW_50 "
"8329","std.dev",0.0158306457471303,"F116","PC1~3","FW_50 "
"8330","coef.var",0.0241502475095844,"F116","PC1~3","FW_50 "
"8331","nbr.val",100,"F116","PC1~3","GFW_1 "
"8332","nbr.null",0,"F116","PC1~3","GFW_1 "
"8333","nbr.na",0,"F116","PC1~3","GFW_1 "
"8334","min",0.565683397906613,"F116","PC1~3","GFW_1 "
"8335","max",0.669035758915446,"F116","PC1~3","GFW_1 "
"8336","range",0.103352361008833,"F116","PC1~3","GFW_1 "
"8337","sum",61.9458949582339,"F116","PC1~3","GFW_1 "
"8338","median",0.620049195475415,"F116","PC1~3","GFW_1 "
"8339","mean",0.619458949582339,"F116","PC1~3","GFW_1 "
"8340","SE.mean",0.00182248001676012,"F116","PC1~3","GFW_1 "
"8341","CI.mean.0.95",0.00361619574318293,"F116","PC1~3","GFW_1 "
"8342","var",0.000332143341148997,"F116","PC1~3","GFW_1 "
"8343","std.dev",0.0182248001676012,"F116","PC1~3","GFW_1 "
"8344","coef.var",0.0294205131427821,"F116","PC1~3","GFW_1 "
"8345","nbr.val",100,"F116","PC1~3","GFW_50 "
"8346","nbr.null",0,"F116","PC1~3","GFW_50 "
"8347","nbr.na",0,"F116","PC1~3","GFW_50 "
"8348","min",0.604928040942865,"F116","PC1~3","GFW_50 "
"8349","max",0.690415147064636,"F116","PC1~3","GFW_50 "
"8350","range",0.085487106121771,"F116","PC1~3","GFW_50 "
"8351","sum",66.0233732058404,"F116","PC1~3","GFW_50 "
"8352","median",0.660591944153408,"F116","PC1~3","GFW_50 "
"8353","mean",0.660233732058404,"F116","PC1~3","GFW_50 "
"8354","SE.mean",0.00164406493607393,"F116","PC1~3","GFW_50 "
"8355","CI.mean.0.95",0.00326218151566672,"F116","PC1~3","GFW_50 "
"8356","var",0.000270294951402776,"F116","PC1~3","GFW_50 "
"8357","std.dev",0.0164406493607393,"F116","PC1~3","GFW_50 "
"8358","coef.var",0.0249012562709912,"F116","PC1~3","GFW_50 "
"8359","nbr.val",100,"F116","PC1~3","GHW_1 "
"8360","nbr.null",0,"F116","PC1~3","GHW_1 "
"8361","nbr.na",0,"F116","PC1~3","GHW_1 "
"8362","min",0.581225706755077,"F116","PC1~3","GHW_1 "
"8363","max",0.664846873737153,"F116","PC1~3","GHW_1 "
"8364","range",0.083621166982076,"F116","PC1~3","GHW_1 "
"8365","sum",62.1059755857636,"F116","PC1~3","GHW_1 "
"8366","median",0.623338667026522,"F116","PC1~3","GHW_1 "
"8367","mean",0.621059755857636,"F116","PC1~3","GHW_1 "
"8368","SE.mean",0.00175891934090473,"F116","PC1~3","GHW_1 "
"8369","CI.mean.0.95",0.00349007757269637,"F116","PC1~3","GHW_1 "
"8370","var",0.000309379724780873,"F116","PC1~3","GHW_1 "
"8371","std.dev",0.0175891934090473,"F116","PC1~3","GHW_1 "
"8372","coef.var",0.0283212577262521,"F116","PC1~3","GHW_1 "
"8373","nbr.val",100,"F116","PC1~3","GHW_50 "
"8374","nbr.null",0,"F116","PC1~3","GHW_50 "
"8375","nbr.na",0,"F116","PC1~3","GHW_50 "
"8376","min",0.59916347003167,"F116","PC1~3","GHW_50 "
"8377","max",0.693953749214361,"F116","PC1~3","GHW_50 "
"8378","range",0.094790279182691,"F116","PC1~3","GHW_50 "
"8379","sum",64.2911393367326,"F116","PC1~3","GHW_50 "
"8380","median",0.642989305507892,"F116","PC1~3","GHW_50 "
"8381","mean",0.642911393367326,"F116","PC1~3","GHW_50 "
"8382","SE.mean",0.0018291660068882,"F116","PC1~3","GHW_50 "
"8383","CI.mean.0.95",0.0036294621981332,"F116","PC1~3","GHW_50 "
"8384","var",0.000334584828075531,"F116","PC1~3","GHW_50 "
"8385","std.dev",0.018291660068882,"F116","PC1~3","GHW_50 "
"8386","coef.var",0.0284512924449467,"F116","PC1~3","GHW_50 "
"8387","nbr.val",100,"F116","PC1~3","HD_1 "
"8388","nbr.null",0,"F116","PC1~3","HD_1 "
"8389","nbr.na",0,"F116","PC1~3","HD_1 "
"8390","min",0.573759388073789,"F116","PC1~3","HD_1 "
"8391","max",0.668442313880288,"F116","PC1~3","HD_1 "
"8392","range",0.094682925806499,"F116","PC1~3","HD_1 "
"8393","sum",62.0384638536296,"F116","PC1~3","HD_1 "
"8394","median",0.619920895676702,"F116","PC1~3","HD_1 "
"8395","mean",0.620384638536296,"F116","PC1~3","HD_1 "
"8396","SE.mean",0.00192691289688746,"F116","PC1~3","HD_1 "
"8397","CI.mean.0.95",0.00382341323423458,"F116","PC1~3","HD_1 "
"8398","var",0.000371299331219121,"F116","PC1~3","HD_1 "
"8399","std.dev",0.0192691289688746,"F116","PC1~3","HD_1 "
"8400","coef.var",0.0310599711403834,"F116","PC1~3","HD_1 "
"8401","nbr.val",100,"F116","PC1~3","HD_50. "
"8402","nbr.null",0,"F116","PC1~3","HD_50. "
"8403","nbr.na",0,"F116","PC1~3","HD_50. "
"8404","min",0.600559501776235,"F116","PC1~3","HD_50. "
"8405","max",0.687781520157564,"F116","PC1~3","HD_50. "
"8406","range",0.087222018381329,"F116","PC1~3","HD_50. "
"8407","sum",64.1944683135332,"F116","PC1~3","HD_50. "
"8408","median",0.641480845099909,"F116","PC1~3","HD_50. "
"8409","mean",0.641944683135331,"F116","PC1~3","HD_50. "
"8410","SE.mean",0.0016903310291793,"F116","PC1~3","HD_50. "
"8411","CI.mean.0.95",0.00335398348189009,"F116","PC1~3","HD_50. "
"8412","var",0.000285721898820637,"F116","PC1~3","HD_50. "
"8413","std.dev",0.016903310291793,"F116","PC1~3","HD_50. "
"8414","coef.var",0.0263314125591559,"F116","PC1~3","HD_50. "
"8415","nbr.val",100,"F116","PC1~3","HM_1 "
"8416","nbr.null",0,"F116","PC1~3","HM_1 "
"8417","nbr.na",0,"F116","PC1~3","HM_1 "
"8418","min",0.577236113524307,"F116","PC1~3","HM_1 "
"8419","max",0.671366001122183,"F116","PC1~3","HM_1 "
"8420","range",0.094129887597876,"F116","PC1~3","HM_1 "
"8421","sum",61.5908278324399,"F116","PC1~3","HM_1 "
"8422","median",0.61490561763977,"F116","PC1~3","HM_1 "
"8423","mean",0.615908278324399,"F116","PC1~3","HM_1 "
"8424","SE.mean",0.00157011534254179,"F116","PC1~3","HM_1 "
"8425","CI.mean.0.95",0.00311544947861733,"F116","PC1~3","HM_1 "
"8426","var",0.000246526218888511,"F116","PC1~3","HM_1 "
"8427","std.dev",0.0157011534254179,"F116","PC1~3","HM_1 "
"8428","coef.var",0.0254926812611342,"F116","PC1~3","HM_1 "
"8429","nbr.val",100,"F116","PC1~3","HM_50 "
"8430","nbr.null",0,"F116","PC1~3","HM_50 "
"8431","nbr.na",0,"F116","PC1~3","HM_50 "
"8432","min",0.566231685092347,"F116","PC1~3","HM_50 "
"8433","max",0.659611900564772,"F116","PC1~3","HM_50 "
"8434","range",0.093380215472425,"F116","PC1~3","HM_50 "
"8435","sum",61.202289307789,"F116","PC1~3","HM_50 "
"8436","median",0.613527200772132,"F116","PC1~3","HM_50 "
"8437","mean",0.61202289307789,"F116","PC1~3","HM_50 "
"8438","SE.mean",0.00183983818862524,"F116","PC1~3","HM_50 "
"8439","CI.mean.0.95",0.00365063812204626,"F116","PC1~3","HM_50 "
"8440","var",0.000338500456032382,"F116","PC1~3","HM_50 "
"8441","std.dev",0.0183983818862524,"F116","PC1~3","HM_50 "
"8442","coef.var",0.0300615909867786,"F116","PC1~3","HM_50 "
"8443","nbr.val",100,"F116","PC1~3","HW_1 "
"8444","nbr.null",0,"F116","PC1~3","HW_1 "
"8445","nbr.na",0,"F116","PC1~3","HW_1 "
"8446","min",0.568499819122955,"F116","PC1~3","HW_1 "
"8447","max",0.662276948350655,"F116","PC1~3","HW_1 "
"8448","range",0.0937771292277,"F116","PC1~3","HW_1 "
"8449","sum",61.7506553475077,"F116","PC1~3","HW_1 "
"8450","median",0.62016706215044,"F116","PC1~3","HW_1 "
"8451","mean",0.617506553475077,"F116","PC1~3","HW_1 "
"8452","SE.mean",0.00186376335469179,"F116","PC1~3","HW_1 "
"8453","CI.mean.0.95",0.00369811084212501,"F116","PC1~3","HW_1 "
"8454","var",0.000347361384229198,"F116","PC1~3","HW_1 "
"8455","std.dev",0.0186376335469179,"F116","PC1~3","HW_1 "
"8456","coef.var",0.0301820821852542,"F116","PC1~3","HW_1 "
"8457","nbr.val",100,"F116","PC1~3","HW_50 "
"8458","nbr.null",0,"F116","PC1~3","HW_50 "
"8459","nbr.na",0,"F116","PC1~3","HW_50 "
"8460","min",0.591745599465916,"F116","PC1~3","HW_50 "
